,cust_id,sex,area,birthyr,hh_income,age,marital,ranseq,signup_date
22676,B100086488,F,inchon,1974,23000,47,扁去,22676,2019-11-12 11:11:27.243860
22677,B100029816,M,gyunggi,1987,85000,34,固去,22677,2018-08-09 11:11:27.243860
22678,B100066865,M,seoul,1991,23000,30,固去,22678,2019-07-11 11:11:27.243860
22679,B100035495,M,seoul,1983,68000,38,扁去,22679,2018-03-21 11:11:27.243860
22680,B100004383,M,inchon,1980,45000,41,扁去,22680,2018-07-26 11:11:27.243860
22681,B100037865,M,gyunggi,1983,50000,38,扁去,22681,2017-05-05 11:11:27.243860
22682,B100074958,M,seoul,1991,53000,30,固去,22682,2019-03-22 11:11:27.243860
22683,B100052592,M,gangwon,1990,40000,31,固去,22683,2019-11-21 11:11:27.243860
22684,B100051991,M,seoul,1995,48000,26,固去,22684,2018-12-14 11:11:27.243860
22685,B100012211,F,inchon,1999,48000,22,固去,22685,2020-01-06 11:11:27.243860
22686,B100087933,M,seoul,1981,48000,40,扁去,22686,2019-08-21 11:11:27.243860
22687,B100040639,F,gyunggi,1990,43000,31,固去,22687,2018-07-21 11:11:27.243860
22688,B100005087,M,seoul,1988,56000,33,扁去,22688,2018-02-13 11:11:27.243860
22689,B100037245,F,gangwon,1985,23000,36,固去,22689,2018-06-30 11:11:27.243860
22690,B100045569,F,gyunggi,1989,68000,32,固去,22690,2018-10-29 11:11:27.243860
22691,B100057706,F,gyunggi,1993,78000,28,扁去,22691,2019-03-25 11:11:27.243860
22692,B100057319,F,inchon,1996,68000,25,固去,22692,2019-10-06 11:11:27.243860
22693,B100048974,M,seoul,1963,53000,58,扁去,22693,2019-03-17 11:11:27.243860
22694,B100019018,F,gangwon,1992,18000,29,固去,22694,2019-06-28 11:11:27.243860
22695,B100039051,M,gyunggi,1983,45000,38,扁去,22695,2018-09-29 11:11:27.243860
22696,B100017473,F,gangwon,1993,38000,28,固去,22696,2020-02-01 11:11:27.243860
22697,B100040783,F,seoul,1963,26000,58,扁去,22697,2019-01-27 11:11:27.243860
22698,B100097765,F,gangwon,1984,83000,37,扁去,22698,2019-05-24 11:11:27.243860
22699,B100040752,M,inchon,1993,48000,28,固去,22699,2019-03-27 11:11:27.243860
22700,B100078094,F,gangwon,1977,63000,44,扁去,22700,2019-01-12 11:11:27.243860
22701,B100030954,F,seoul,1985,66000,36,扁去,22701,2018-04-22 11:11:27.243860
22702,B100039645,M,gyunggi,1981,25000,40,扁去,22702,2017-10-21 11:11:27.243860
22703,B100068392,F,gyunggi,1992,63000,29,扁去,22703,2016-04-12 11:11:27.243860
22704,B100063415,F,gyunggi,1961,23000,60,扁去,22704,2019-05-31 11:11:27.243860
22705,B100010468,F,gangwon,1996,63000,25,固去,22705,2019-04-21 11:11:27.243860
22706,B100065420,F,gyunggi,1994,23000,27,固去,22706,2018-02-24 11:11:27.243860
22707,B100008610,M,gangwon,1989,20000,32,固去,22707,2016-10-30 11:11:27.243860
22708,B100092351,M,seoul,1989,53000,32,固去,22708,2016-05-21 11:11:27.243860
22709,B100045226,F,inchon,1985,43000,36,扁去,22709,2016-07-20 11:11:27.243860
22710,B100007199,M,inchon,1971,75000,50,扁去,22710,2018-07-09 11:11:27.243860
22711,B100084838,F,seoul,1993,49000,28,固去,22711,2017-08-02 11:11:27.243860
22712,B100013827,M,gangwon,1969,75000,52,扁去,22712,2017-12-10 11:11:27.243860
22713,B100026239,F,gyunggi,1982,73000,39,扁去,22713,2017-08-30 11:11:27.243860
22714,B100033021,M,seoul,1971,53000,50,扁去,22714,2017-07-19 11:11:27.243860
22715,B100059910,F,seoul,1994,86000,27,固去,22715,2018-03-15 11:11:27.243860
22716,B100054962,F,gangwon,1992,63000,29,固去,22716,2019-08-31 11:11:27.243860
22717,B100089649,F,gyunggi,1991,58000,30,固去,22717,2018-06-11 11:11:27.243860
22718,B100074213,M,inchon,1967,75000,54,扁去,22718,2019-06-03 11:11:27.243860
22719,B100012750,F,gyunggi,1990,63000,31,固去,22719,2019-01-30 11:11:27.243860
22720,B100098268,F,seoul,1973,54000,48,扁去,22720,2020-04-15 11:11:27.243860
22721,B100037682,F,gangwon,1978,48000,43,扁去,22721,2019-06-10 11:11:27.243860
22722,B100054375,F,seoul,1977,71000,44,扁去,22722,2020-11-27 11:11:27.243860
22723,B100008674,M,seoul,1998,23000,23,固去,22723,2017-07-05 11:11:27.243860
22724,B100088560,F,seoul,1983,26000,38,扁去,22724,2019-12-20 11:11:27.243860
22725,B100067784,M,gyunggi,1977,85000,44,扁去,22725,2017-10-31 11:11:27.243860
22726,B100013955,M,inchon,1995,20000,26,固去,22726,2017-11-18 11:11:27.243860
22727,B100012652,F,inchon,1982,23000,39,扁去,22727,2020-01-12 11:11:27.243860
22728,B100030165,F,gyunggi,1991,58000,30,固去,22728,2018-09-26 11:11:27.243860
22729,B100036512,F,inchon,1989,18000,32,固去,22729,2019-04-07 11:11:27.243860
22730,B100037800,M,seoul,1970,68000,51,扁去,22730,2016-05-15 11:11:27.243860
22731,B100033781,M,inchon,1983,65000,38,固去,22731,2017-02-01 11:11:27.243860
22732,B100068124,M,seoul,1992,51000,29,固去,22732,2018-09-25 11:11:27.243860
22733,B100098639,F,gyunggi,1984,43000,37,扁去,22733,2019-11-30 11:11:27.243860
22734,B100032573,M,inchon,1996,20000,25,固去,22734,2019-04-08 11:11:27.243860
22735,B100021757,M,seoul,1981,73000,40,扁去,22735,2016-11-21 11:11:27.243860
22736,B100012755,M,gyunggi,1988,85000,33,固去,22736,2018-01-02 11:11:27.243860
22737,B100018721,F,inchon,1980,83000,41,扁去,22737,2018-02-08 11:11:27.243860
22738,B100029060,M,gyunggi,1990,65000,31,固去,22738,2019-03-29 11:11:27.243860
22739,B100050875,M,gyunggi,1975,25000,46,扁去,22739,2019-12-17 11:11:27.243860
22740,B100069152,F,gyunggi,1992,38000,29,固去,22740,2019-06-17 11:11:27.243860
22741,B100003381,F,seoul,1984,66000,37,扁去,22741,2019-10-03 11:11:27.243860
22742,B100059087,M,gyunggi,1989,60000,32,扁去,22742,2018-07-30 11:11:27.243860
22743,B100032419,F,gyunggi,1987,51000,34,固去,22743,2019-05-28 11:11:27.243860
22744,B100050832,M,seoul,1981,68000,40,扁去,22744,2017-10-17 11:11:27.243860
22745,B100049341,F,inchon,1994,23000,27,固去,22745,2019-04-06 11:11:27.243860
22746,B100020699,M,seoul,1981,58000,40,扁去,22746,2016-02-05 11:11:27.243860
22747,B100080597,F,gangwon,1980,68000,41,扁去,22747,2019-07-23 11:11:27.243860
22748,B100090770,F,seoul,1991,81000,30,扁去,22748,2017-06-25 11:11:27.243860
22749,B100050092,M,seoul,1997,43000,24,固去,22749,2018-08-28 11:11:27.243860
22750,B100034521,F,seoul,1993,49000,28,固去,22750,2017-12-28 11:11:27.243860
22751,B100081141,M,seoul,1983,53000,38,扁去,22751,2016-04-28 11:11:27.243860
22752,B100081286,M,inchon,1996,45000,25,固去,22752,2016-06-24 11:11:27.243860
22753,B100002302,F,inchon,1974,68000,47,扁去,22753,2019-02-07 11:11:27.243860
22754,B100071474,F,seoul,1997,26000,24,扁去,22754,2019-01-17 11:11:27.243860
22755,B100022827,M,seoul,1967,53000,54,扁去,22755,2017-04-19 11:11:27.243860
22756,B100013849,F,gangwon,1985,48000,36,扁去,22756,2019-07-25 11:11:27.243860
22757,B100087375,M,seoul,1980,56000,41,扁去,22757,2019-04-19 11:11:27.243860
22758,B100097905,F,inchon,1986,73000,35,固去,22758,2016-04-12 11:11:27.243860
22759,B100032188,M,gyunggi,1989,50000,32,固去,22759,2017-01-13 11:11:27.243860
22760,B100022370,M,gangwon,1993,65000,28,固去,22760,2018-11-01 11:11:27.243860
22761,B100034304,F,inchon,1990,18000,31,固去,22761,2018-10-16 11:11:27.243860
22762,B100049684,F,seoul,1994,54000,27,固去,22762,2018-05-07 11:11:27.243860
22763,B100067710,M,seoul,1972,58000,49,扁去,22763,2018-10-18 11:11:27.243860
22764,B100009984,M,gyunggi,1983,70000,38,扁去,22764,2019-05-13 11:11:27.243860
22765,B100031780,M,gangwon,1992,45000,29,固去,22765,2018-07-08 11:11:27.243860
22766,B100031138,M,gyunggi,1987,55000,34,固去,22766,2016-02-07 11:11:27.243860
22767,B100065859,F,gyunggi,1996,23000,25,固去,22767,2016-06-13 11:11:27.243860
22768,B100036249,M,gyunggi,1982,53000,39,扁去,22768,2017-07-27 11:11:27.243860
22769,B100089676,F,gangwon,1986,23000,35,扁去,22769,2017-04-24 11:11:27.243860
22770,B100065494,M,gyunggi,1980,85000,41,扁去,22770,2019-01-02 11:11:27.243860
22771,B100039560,F,seoul,1995,86000,26,固去,22771,2019-08-22 11:11:27.243860
22772,B100025988,M,seoul,1986,53000,35,固去,22772,2016-01-28 11:11:27.243860
22773,B100018997,F,seoul,1992,66000,29,固去,22773,2020-07-08 11:11:27.243860
22774,B100021815,F,seoul,1988,66000,33,扁去,22774,2019-11-23 11:11:27.243860
22775,B100068248,M,gyunggi,1994,20000,27,固去,22775,2017-11-10 11:11:27.243860
22776,B100009945,M,seoul,1967,73000,54,扁去,22776,2019-08-22 11:11:27.243860
22777,B100028563,M,gyunggi,1985,70000,36,扁去,22777,2019-04-20 11:11:27.243860
22778,B100071363,M,seoul,1970,78000,51,扁去,22778,2017-06-07 11:11:27.243860
22779,B100098557,M,gyunggi,1967,25000,54,扁去,22779,2017-03-02 11:11:27.243860
22780,B100090388,M,gyunggi,1993,50000,28,固去,22780,2019-04-22 11:11:27.243860
22781,B100058275,F,inchon,1986,53000,35,扁去,22781,2018-04-05 11:11:27.243860
22782,B100032905,F,seoul,1982,46000,39,扁去,22782,2018-02-13 11:11:27.243860
22783,B100069551,M,gyunggi,1994,48000,27,固去,22783,2018-07-06 11:11:27.243860
22784,B100016580,M,inchon,1988,75000,33,扁去,22784,2016-08-22 11:11:27.243860
22785,B100058450,M,inchon,1981,55000,40,扁去,22785,2017-03-02 11:11:27.243860
22786,B100084028,F,inchon,1984,51000,37,扁去,22786,2016-01-22 11:11:27.243860
22787,B100083743,F,inchon,1996,68000,25,固去,22787,2016-06-02 11:11:27.243860
22788,B100098120,F,gyunggi,1971,43000,50,扁去,22788,2018-01-29 11:11:27.243860
22789,B100000366,M,gangwon,1989,45000,32,固去,22789,2018-03-11 11:11:27.243860
22790,B100046166,F,seoul,1992,66000,29,固去,22790,2016-03-04 11:11:27.243860
22791,B100089282,M,gangwon,1994,20000,27,固去,22791,2018-03-09 11:11:27.243860
22792,B100024240,M,gyunggi,1976,55000,45,扁去,22792,2018-01-12 11:11:27.243860
22793,B100029042,M,seoul,1994,23000,27,扁去,22793,2020-10-15 11:11:27.243860
22794,B100014259,F,seoul,1985,71000,36,扁去,22794,2016-10-17 11:11:27.243860
22795,B100055305,M,gangwon,1974,55000,47,扁去,22795,2016-11-25 11:11:27.243860
22796,B100081578,F,gyunggi,1995,48000,26,固去,22796,2020-06-21 11:11:27.243860
22797,B100085008,F,gyunggi,1964,48000,57,扁去,22797,2019-03-08 11:11:27.243860
22798,B100065557,F,seoul,1990,46000,31,固去,22798,2018-11-23 11:11:27.243860
22799,B100025220,F,seoul,1994,86000,27,扁去,22799,2019-01-08 11:11:27.243860
22800,B100030814,F,seoul,1995,26000,26,固去,22800,2019-03-07 11:11:27.243860
22801,B100031835,F,inchon,1996,83000,25,固去,22801,2016-07-15 11:11:27.243860
22802,B100037316,M,gyunggi,1988,70000,33,扁去,22802,2019-08-08 11:11:27.243860
22803,B100059031,F,seoul,1981,26000,40,扁去,22803,2016-01-24 11:11:27.243860
22804,B100043871,M,seoul,1983,88000,38,扁去,22804,2016-08-31 11:11:27.243860
22805,B100041797,F,seoul,1999,46000,22,固去,22805,2018-08-11 11:11:27.243860
22806,B100054782,M,inchon,1981,50000,40,扁去,22806,2018-02-12 11:11:27.243860
22807,B100095210,F,seoul,1987,46000,34,扁去,22807,2018-10-01 11:11:27.243860
22808,B100070656,F,inchon,1977,48000,44,固去,22808,2019-01-09 11:11:27.243860
22809,B100043985,M,inchon,1980,75000,41,扁去,22809,2019-10-15 11:11:27.243860
22810,B100025944,M,gyunggi,1980,75000,41,扁去,22810,2016-05-03 11:11:27.243860
22811,B100005736,M,gyunggi,1983,25000,38,扁去,22811,2020-02-04 11:11:27.243860
22812,B100013935,M,inchon,2000,45000,21,固去,22812,2016-11-17 11:11:27.243860
22813,B100000055,M,seoul,1980,73000,41,扁去,22813,2018-03-21 11:11:27.243860
22814,B100003530,M,gyunggi,1990,50000,31,固去,22814,2019-09-05 11:11:27.243860
22815,B100004065,F,gangwon,1977,43000,44,扁去,22815,2019-03-20 11:11:27.243860
22816,B100049439,M,seoul,1988,68000,33,固去,22816,2018-11-24 11:11:27.243860
22817,B100007813,F,seoul,1990,51000,31,固去,22817,2017-05-14 11:11:27.243860
22818,B100042745,F,gyunggi,1985,53000,36,扁去,22818,2018-08-16 11:11:27.243860
22819,B100069976,M,seoul,1992,51000,29,固去,22819,2019-01-27 11:11:27.243860
22820,B100084217,F,gyunggi,1995,63000,26,固去,22820,2019-02-23 11:11:27.243860
22821,B100063919,M,seoul,1991,73000,30,固去,22821,2018-04-16 11:11:27.243860
22822,B100069764,F,inchon,1982,73000,39,扁去,22822,2020-07-15 11:11:27.243860
22823,B100064154,F,gangwon,1983,83000,38,扁去,22823,2019-03-06 11:11:27.243860
22824,B100055710,M,gyunggi,1989,40000,32,固去,22824,2019-07-18 11:11:27.243860
22825,B100007525,M,gyunggi,1982,25000,39,扁去,22825,2017-03-31 11:11:27.243860
22826,B100055216,M,inchon,1990,20000,31,扁去,22826,2016-12-28 11:11:27.243860
22827,B100061378,F,gyunggi,1961,51000,60,扁去,22827,2019-01-08 11:11:27.243860
22828,B100042748,M,seoul,1987,88000,34,固去,22828,2017-08-11 11:11:27.243860
22829,B100072664,M,seoul,1992,83000,29,固去,22829,2019-11-09 11:11:27.243860
22830,B100040181,M,gyunggi,1990,48000,31,固去,22830,2017-03-14 11:11:27.243860
22831,B100044916,F,gyunggi,1998,23000,23,固去,22831,2016-07-08 11:11:27.243860
22832,B100022935,F,gyunggi,1990,63000,31,扁去,22832,2018-08-27 11:11:27.243860
22833,B100088383,F,inchon,1991,43000,30,固去,22833,2019-05-15 11:11:27.243860
22834,B100092808,F,inchon,1986,43000,35,固去,22834,2016-03-10 11:11:27.243860
22835,B100069176,F,inchon,1994,73000,27,固去,22835,2017-02-08 11:11:27.243860
22836,B100051127,F,inchon,1996,43000,25,固去,22836,2017-05-15 11:11:27.243860
22837,B100077176,F,seoul,1999,56000,22,固去,22837,2019-11-25 11:11:27.243860
22838,B100015840,M,seoul,1983,56000,38,扁去,22838,2016-08-30 11:11:27.243860
22839,B100095334,M,seoul,1991,68000,30,固去,22839,2019-08-05 11:11:27.243860
22840,B100066588,M,gangwon,1989,60000,32,固去,22840,2017-10-30 11:11:27.243860
22841,B100028530,F,seoul,1994,46000,27,扁去,22841,2017-11-24 11:11:27.243860
22842,B100039900,F,seoul,1993,21000,28,固去,22842,2016-10-03 11:11:27.243860
22843,B100060224,M,seoul,1970,68000,51,扁去,22843,2017-05-18 11:11:27.243860
22844,B100003908,F,inchon,1978,68000,43,扁去,22844,2020-05-29 11:11:27.243860
22845,B100002405,F,inchon,1993,48000,28,固去,22845,2017-09-11 11:11:27.243860
22846,B100023244,F,gangwon,1983,68000,38,扁去,22846,2018-12-10 11:11:27.243860
22847,B100001222,M,seoul,1990,68000,31,固去,22847,2019-10-09 11:11:27.243860
22848,B100041062,M,seoul,1985,73000,36,扁去,22848,2016-01-13 11:11:27.243860
22849,B100032682,M,seoul,1968,78000,53,扁去,22849,2019-11-07 11:11:27.243860
22850,B100071695,F,gangwon,1974,73000,47,固去,22850,2016-09-21 11:11:27.243860
22851,B100046506,F,gangwon,1977,73000,44,扁去,22851,2018-05-08 11:11:27.243860
22852,B100049355,M,gyunggi,1991,20000,30,固去,22852,2017-01-21 11:11:27.243860
22853,B100008154,M,gyunggi,1981,70000,40,扁去,22853,2020-09-15 11:11:27.243860
22854,B100027959,M,gyunggi,1964,55000,57,扁去,22854,2019-09-14 11:11:27.243860
22855,B100083463,F,inchon,1995,63000,26,固去,22855,2018-05-04 11:11:27.243860
22856,B100019043,F,seoul,1989,61000,32,固去,22856,2016-04-12 11:11:27.243860
22857,B100013226,M,seoul,1980,53000,41,扁去,22857,2018-05-20 11:11:27.243860
22858,B100075114,F,inchon,1993,48000,28,固去,22858,2018-10-06 11:11:27.243860
22859,B100040616,F,seoul,1998,66000,23,固去,22859,2018-10-21 11:11:27.243860
22860,B100015315,F,inchon,1995,48000,26,固去,22860,2016-06-05 11:11:27.243860
22861,B100093958,F,gyunggi,1964,63000,57,扁去,22861,2017-08-16 11:11:27.243860
22862,B100055585,F,seoul,1962,51000,59,扁去,22862,2018-07-04 11:11:27.243860
22863,B100068886,M,gyunggi,1981,75000,40,扁去,22863,2019-10-16 11:11:27.243860
22864,B100015311,F,gangwon,1978,68000,43,固去,22864,2020-05-01 11:11:27.243860
22865,B100098942,F,gyunggi,1972,73000,49,扁去,22865,2019-09-25 11:11:27.243860
22866,B100086741,M,gangwon,1994,80000,27,固去,22866,2020-06-03 11:11:27.243860
22867,B100062488,M,gyunggi,1980,45000,41,扁去,22867,2019-04-08 11:11:27.243860
22868,B100075206,F,gyunggi,1993,63000,28,扁去,22868,2019-10-03 11:11:27.243860
22869,B100092940,F,gyunggi,1988,51000,33,扁去,22869,2019-01-31 11:11:27.243860
22870,B100090394,F,seoul,1986,46000,35,扁去,22870,2017-10-17 11:11:27.243860
22871,B100074013,M,seoul,1981,78000,40,固去,22871,2017-08-11 11:11:27.243860
22872,B100031512,M,inchon,1987,75000,34,扁去,22872,2017-09-23 11:11:27.243860
22873,B100071599,F,inchon,1992,63000,29,固去,22873,2020-08-05 11:11:27.243860
22874,B100022127,F,gangwon,1982,48000,39,扁去,22874,2018-04-20 11:11:27.243860
22875,B100049625,F,inchon,1982,73000,39,扁去,22875,2018-08-15 11:11:27.243860
22876,B100089046,F,gyunggi,1992,78000,29,固去,22876,2017-08-14 11:11:27.243860
22877,B100036577,F,inchon,1994,51000,27,固去,22877,2020-02-20 11:11:27.243860
22878,B100054424,M,gyunggi,1980,53000,41,扁去,22878,2019-05-23 11:11:27.243860
22879,B100096570,F,seoul,1964,71000,57,扁去,22879,2016-07-10 11:11:27.243860
22880,B100074922,F,inchon,2000,73000,21,固去,22880,2018-03-01 11:11:27.243860
22881,B100080877,F,seoul,1963,26000,58,扁去,22881,2016-07-31 11:11:27.243860
22882,B100075081,M,seoul,1977,28000,44,扁去,22882,2019-09-05 11:11:27.243860
22883,B100022250,F,inchon,1986,53000,35,扁去,22883,2019-05-15 11:11:27.243860
22884,B100087066,M,gyunggi,1984,25000,37,扁去,22884,2020-08-06 11:11:27.243860
22885,B100031735,F,gyunggi,1993,18000,28,固去,22885,2017-06-19 11:11:27.243860
22886,B100086988,F,inchon,1991,18000,30,扁去,22886,2017-02-15 11:11:27.243860
22887,B100008802,F,gangwon,1979,53000,42,扁去,22887,2016-01-29 11:11:27.243860
22888,B100082421,F,inchon,1993,18000,28,固去,22888,2018-11-04 11:11:27.243860
22889,B100092587,F,gyunggi,1985,23000,36,扁去,22889,2018-01-23 11:11:27.243860
22890,B100030251,F,seoul,1984,26000,37,扁去,22890,2017-07-12 11:11:27.243860
22891,B100058223,F,seoul,1983,26000,38,扁去,22891,2019-12-23 11:11:27.243860
22892,B100077373,M,gyunggi,1991,65000,30,固去,22892,2016-09-27 11:11:27.243860
22893,B100084206,F,inchon,1976,43000,45,扁去,22893,2016-11-06 11:11:27.243860
22894,B100076836,F,gyunggi,1989,38000,32,固去,22894,2020-05-24 11:11:27.243860
22895,B100066548,F,seoul,1988,76000,33,扁去,22895,2018-06-10 11:11:27.243860
22896,B100014671,M,gyunggi,1989,48000,32,固去,22896,2016-01-31 11:11:27.243860
22897,B100039494,F,gyunggi,1971,23000,50,扁去,22897,2019-12-23 11:11:27.243860
22898,B100049061,F,inchon,1998,63000,23,扁去,22898,2017-01-08 11:11:27.243860
22899,B100007027,F,seoul,1995,26000,26,固去,22899,2017-07-08 11:11:27.243860
22900,B100020383,F,seoul,1997,86000,24,固去,22900,2016-03-20 11:11:27.243860
22901,B100055607,F,seoul,1982,66000,39,扁去,22901,2020-07-05 11:11:27.243860
22902,B100017258,M,gangwon,1990,48000,31,固去,22902,2016-10-02 11:11:27.243860
22903,B100040246,F,gangwon,1989,63000,32,固去,22903,2019-03-07 11:11:27.243860
22904,B100007934,F,inchon,1967,83000,54,扁去,22904,2019-10-20 11:11:27.243860
22905,B100006886,M,gyunggi,1977,53000,44,扁去,22905,2016-03-30 11:11:27.243860
22906,B100033641,F,seoul,1992,66000,29,固去,22906,2019-12-16 11:11:27.243860
22907,B100055822,F,seoul,1994,51000,27,扁去,22907,2019-07-03 11:11:27.243860
22908,B100086879,M,inchon,1979,45000,42,扁去,22908,2020-05-01 11:11:27.243860
22909,B100005718,F,gyunggi,1992,78000,29,固去,22909,2017-06-27 11:11:27.243860
22910,B100017704,M,seoul,1988,78000,33,固去,22910,2019-06-02 11:11:27.243860
22911,B100082354,F,gyunggi,1992,63000,29,固去,22911,2016-11-06 11:11:27.243860
22912,B100026633,F,gyunggi,1992,38000,29,固去,22912,2019-05-23 11:11:27.243860
22913,B100056980,M,gyunggi,1980,25000,41,固去,22913,2016-08-09 11:11:27.243860
22914,B100067841,F,gyunggi,1985,68000,36,扁去,22914,2019-02-28 11:11:27.243860
22915,B100030399,M,inchon,1991,48000,30,固去,22915,2019-07-28 11:11:27.243860
22916,B100071783,F,gyunggi,1986,73000,35,扁去,22916,2017-10-18 11:11:27.243860
22917,B100045496,M,seoul,1992,48000,29,固去,22917,2016-04-08 11:11:27.243860
22918,B100081082,M,seoul,1993,23000,28,固去,22918,2018-05-20 11:11:27.243860
22919,B100018959,F,seoul,1991,81000,30,扁去,22919,2017-11-01 11:11:27.243860
22920,B100053047,F,gyunggi,1984,43000,37,扁去,22920,2019-04-06 11:11:27.243860
22921,B100004877,M,seoul,1986,78000,35,固去,22921,2020-04-30 11:11:27.243860
22922,B100056748,F,seoul,1985,51000,36,扁去,22922,2017-06-22 11:11:27.243860
22923,B100014651,M,seoul,1987,48000,34,固去,22923,2019-06-28 11:11:27.243860
